title,url,date_range,start_date,end_date,image_url,categories,main_category,site_name,info,site_domain,site_type,scraped_date,detail_title,subtitle,detail_content,summary,venue,address,phone,price,detail_images,image_count,keywords,view_count
로컬미학으로 배우는 공존의 지혜와 성찰,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2612?menuCd=NS_PRO_CAL,2025-06-24 ~ 2025-09-09,2025-06-24,2025-09-09,https://inmun360.culture.go.kr/b2bc/file/download/43070,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:55:59,인문네트워크,,,,신청/정원(명),확인하기,051-724-2224,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2612', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"텍스트 제국, 조선 명저 기행",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2512?menuCd=NS_PRO_CAL,2025-06-10 ~ 2025-09-09,2025-06-10,2025-09-09,https://inmun360.culture.go.kr/b2bc/file/download/40704,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,02-389-7635,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2512', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
마중 그림 (마음+중심)_마음의 중심을 찾아가는 그림,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2705?menuCd=NS_PRO_CAL,2025-06-18 ~ 2025-09-10,2025-06-18,2025-09-10,https://inmun360.culture.go.kr/b2bc/file/download/43805,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,02-451-1511,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2705', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
2025년 지혜학교 - 책으로 떠나는 마음 여행 챔프북 하브루타 챌린지,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2553?menuCd=NS_PRO_CAL,2025-06-11 ~ 2025-09-10,2025-06-11,2025-09-10,https://inmun360.culture.go.kr/b2bc/file/download/41693,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,055-261-8477,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2553', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
문학에서 찾는 인생의 통찰,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2851?menuCd=NS_PRO_CAL,2025-06-19 ~ 2025-09-11,2025-06-19,2025-09-11,https://inmun360.culture.go.kr/b2bc/file/download/46659,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,02-3435-0950,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2851', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"맛, 인문으로 풀어내다 : 예술, 문학, 인천의 맛 스토리",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2690?menuCd=NS_PRO_CAL,2025-07-05 ~ 2025-09-11,2025-07-05,2025-09-11,https://inmun360.culture.go.kr/b2bc/file/download/43276,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,032-269-9746,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2690', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"관계와 연대의 인문학: 초연결시대, 우리는 왜 관계를 필요로 하는가?",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2677?menuCd=NS_PRO_CAL,2025-06-19 ~ 2025-09-11,2025-06-19,2025-09-11,https://inmun360.culture.go.kr/b2bc/file/download/47603,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,061-797-3864,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2677', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
나의 싱아를 찾아서_박완서 읽고 쓰기,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2557?menuCd=NS_PRO_CAL,2025-06-05 ~ 2025-09-11,2025-06-05,2025-09-11,https://inmun360.culture.go.kr/b2bc/file/download/52228,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,010-8713-7504,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2557', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
더 나은 삶을 살기 위한 미술 바라보기 : 클로즈업 현대미술 쉽게 읽기,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2542?menuCd=NS_PRO_CAL,2025-06-19 ~ 2025-09-11,2025-06-19,2025-09-11,https://inmun360.culture.go.kr/b2bc/file/download/41952,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,02-3665-8797,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2542', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
인문학 살롱  in GOSAN : 명화와 클래식으로 만나는 인문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2748?menuCd=NS_PRO_CAL,2025-07-04 ~ 2025-09-12,2025-07-04,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/44714,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,053-668-1900,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2748', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
5가지 주제로 보는 K- 문화사,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2722?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-12,2025-06-13,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/43907,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,02-849-9717,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2722', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"밀양, 그 속살 이야기(우리가 미처 몰랐던 밀양)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2712?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-12,2025-06-13,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/45011,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,010-3251-8131,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2712', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"길 따라 그림책, 역사 속 나의 이야기",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2685?menuCd=NS_PRO_CAL,2025-06-25 ~ 2025-09-12,2025-06-25,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/44899,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,010-5512-5250,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2685', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"자연예찬 : 풀짚, 오감을 채우다!",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2643?menuCd=NS_PRO_CAL,2025-06-27 ~ 2025-09-12,2025-06-27,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/43252,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,031-717-4538,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2643', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
명화&명곡이 함께하는 보이는 인문학 들리는 인문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2578?menuCd=NS_PRO_CAL,2025-07-04 ~ 2025-09-12,2025-07-04,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/42014,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,053-667-4975,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2578', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
용재총화에서 배우는 삶의 지혜-15세기 사람들은 어떻게 살았을까?,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2536?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-12,2025-06-13,2025-09-12,https://inmun360.culture.go.kr/b2bc/file/download/43178,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,02-2226-5930,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2536', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
그럼에도 불구하고 글과 그림,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2960?menuCd=NS_PRO_CAL,2025-07-19 ~ 2025-09-13,2025-07-19,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/49187,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:03,인문네트워크,,,,신청/정원(명),확인하기,041-360-6911,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2960', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
별헤는 밤,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2954?menuCd=NS_PRO_CAL,2025-08-03 ~ 2025-09-13,2025-08-03,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/48972,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-944-3142,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2954', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
K덕질기행 : 인문으로 입덕하다,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2895?menuCd=NS_PRO_CAL,2025-07-12 ~ 2025-09-13,2025-07-12,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/47330,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-2204-7594,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2895', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
생태에서 길을 찾다:자연이 들려주는 인문이야기,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2865?menuCd=NS_PRO_CAL,2025-07-05 ~ 2025-09-13,2025-07-05,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/46898,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,기벌포생활문화센터,확인하기,041-957-9038,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2865', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
인물로 보는 우리 역사 이야기,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2714?menuCd=NS_PRO_CAL,2025-06-28 ~ 2025-09-13,2025-06-28,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/44498,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,032-770-3800,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2714', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
다른 노년의 탄생 : 웰에이징 인문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2675?menuCd=NS_PRO_CAL,2025-06-14 ~ 2025-09-13,2025-06-14,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/43644,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-459-5522,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2675', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"원주, 인문학과 서로 통(通)하다",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2648?menuCd=NS_PRO_CAL,2025-07-05 ~ 2025-09-13,2025-07-05,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/43219,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,033-737-5492,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2648', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
세속적 예술의 매혹-장르로 보는 영화,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2430?menuCd=NS_PRO_CAL,2025-06-21 ~ 2025-09-13,2025-06-21,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/40319,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-2061-2274,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2430', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
여성의 시선으로 그려낸 미술사: 경계를 허물고 미술의 세계를 확장하다,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2432?menuCd=NS_PRO_CAL,2025-06-21 ~ 2025-09-13,2025-06-21,2025-09-13,https://inmun360.culture.go.kr/b2bc/file/download/41986,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-449-8855,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2432', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
질문으로 떠나는 철학 여행,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2492?menuCd=NS_PRO_CAL,2025-06-15 ~ 2025-09-14,2025-06-15,2025-09-14,https://inmun360.culture.go.kr/b2bc/file/download/42843,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-2204-6485,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2492', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
[2025 길 위의 인문학] 영화로 보는 인문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2939?menuCd=NS_PRO_CAL,2025-07-14 ~ 2025-09-15,2025-07-14,2025-09-15,https://inmun360.culture.go.kr/b2bc/file/download/48856,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,171645346,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2939', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
예술을 통해 삶과 죽음을 성찰하는 시간(노인인문학&웰다잉),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2453?menuCd=NS_PRO_CAL,2025-06-24 ~ 2025-09-16,2025-06-24,2025-09-16,https://inmun360.culture.go.kr/b2bc/file/download/40775,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,02-2663-4764,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2453', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
행복과 부의 공식 : 생활 속 경제인문학(부제: 자본주의&초저성장 시대 잘 산다는 것),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2428?menuCd=NS_PRO_CAL,2025-06-17 ~ 2025-09-16,2025-06-17,2025-09-16,https://inmun360.culture.go.kr/b2bc/file/download/45697,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,152623924,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2428', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"미술, 공간을 만들다",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2881?menuCd=NS_PRO_CAL,2025-07-01 ~ 2025-09-17,2025-07-01,2025-09-17,https://inmun360.culture.go.kr/b2bc/file/download/47411,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,031-228-4772,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2881', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"인문학으로 만나는 또 다른 우리, 재일제주인",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2741?menuCd=NS_PRO_CAL,2025-07-02 ~ 2025-09-17,2025-07-02,2025-09-17,https://inmun360.culture.go.kr/b2bc/file/download/44849,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,064-728-8572,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2741', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
동양 고전(古典) 속 삶의 지혜,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2700?menuCd=NS_PRO_CAL,2025-07-02 ~ 2025-09-17,2025-07-02,2025-09-17,https://inmun360.culture.go.kr/b2bc/file/download/44713,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,055-687-6790,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2700', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
명장면으로 읽는 한국 문학의 힘,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2669?menuCd=NS_PRO_CAL,2025-06-25 ~ 2025-09-17,2025-06-25,2025-09-17,https://inmun360.culture.go.kr/b2bc/file/download/44875,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:56:07,인문네트워크,,,,신청/정원(명),확인하기,041-956-5016,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2669', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
